,From,Criteria,FBA_Objct,V_biomass,V_chemical,Soltype,Strategy,K
0,CB,vs,B,0.10812695937161103,13.287457931619919,optimal,['FRD2'],1
1,MILP,vs,B,0.10812695937161103,13.2874438484572,optimal,['CS'],1
2,CB,ys,B,0.10906376223331385,0.034663408392968866,optimal,['FRD2'],1
3,MILP,ys,B,0.21625391874322222,0.06873133415671459,optimal,['CS'],1
4,CB,vs,C,0.10812695937161103,13.287457931619919,optimal,['FRD2'],1
5,MILP,vs,C,0.10812695937161103,13.2874438484572,optimal,['CS'],1
6,CB,ys,C,0.10812695937161103,13.28729304135777,optimal,['FRD2'],1
7,MILP,ys,C,0.10812695937161103,13.287293037080737,optimal,['CS'],1
