,From,Criteria,FBA_Objct,V_biomass,V_chemical,Soltype,Strategy,K
0,CB,vs,B,0.09407251924811783,9.408977217958606,optimal,['CS'],1
1,MILP,vs,B,0.09407251924811783,9.408977176062763,optimal,['CS'],1
2,CB,ys,B,0.09407251928806636,0.031395480373824,optimal,['CS'],1
3,MILP,ys,B,0.09407251925636158,0.031395480346600266,optimal,['CS'],1
4,CB,vs,C,0.09407251924917057,9.408977217958606,optimal,['CS'],1
5,MILP,vs,C,0.09407251920797682,9.408977176062763,optimal,['CS'],1
6,CB,ys,C,0.09407251924811783,9.408977208507006,optimal,['CS'],1
7,MILP,ys,C,0.09407251924811783,9.408977208507006,optimal,['CS'],1
