,From,Criteria,FBA_Objct,V_biomass,V_chemical,Soltype,Strategy,K
0,CB,vs,B,0.10812695937161103,13.287321653274839,optimal,"['CS', 'PFL']",2
1,MILP,vs,B,0.10812695937161103,13.287321666488424,optimal,"['ICDHyr', 'PFL']",2
2,CB,ys,B,0.18832298745214518,0.8359621632135101,optimal,"['CS', 'PFL']",2
3,MILP,ys,B,0.18832298745214454,0.8359621632135079,optimal,"['ICDHyr', 'PFL']",2
4,CB,vs,C,0.10812695937161103,13.287321653274839,optimal,"['CS', 'PFL']",2
5,MILP,vs,C,0.10812695937161103,13.287321666488424,optimal,"['ICDHyr', 'PFL']",2
6,CB,ys,C,0.10812695937161103,13.28729303943929,optimal,"['CS', 'PFL']",2
7,MILP,ys,C,0.10812695937161103,13.287293037670715,optimal,"['ICDHyr', 'PFL']",2
