,v[b],v[c],Bobj,pctBio,K,Strat,Method,Time,minprod,Bacteria
0,0.36235850021725396,14.458606393279682,EX_ac_e,0.39303568407219036,1,['ATPS4r'],M,0.9549999237060547,0.1,iJR
1,0.3623585002405169,14.458609643866476,EX_ac_e,0.39303568409742273,1,['ATPS4r'],O,0.38299989700317383,0.1,iJR
2,0.3623585002714748,7.877452633130352,EX_ac_e,0.39303568413100154,1,['ATPS4r'],P,0.37999987602233887,0.1,iJR
,v[b],v[c],Bobj,pctBio,K,Strat,Method,Time,minprod,Bacteria
0,0.3623585002172525,14.458606854539976,EX_ac_e,0.39303568407218875,1,['ATPS4r'],M,0.9459998607635498,0.2,iJR
1,0.36235850021621213,14.458603469977302,EX_ac_e,0.3930356840710603,1,['ATPS4r'],O,0.4509999752044678,0.2,iJR
2,0.3623585002714748,7.877452633130352,EX_ac_e,0.39303568413100154,1,['ATPS4r'],P,0.39999985694885254,0.2,iJR
,v[b],v[c],Bobj,pctBio,K,Strat,Method,Time,minprod,Bacteria
0,0.36235850021725746,14.458606401045389,EX_ac_e,0.39303568407219414,1,['ATPS4r'],M,1.1369998455047607,0.3,iJR
1,0.3623585002162122,14.458607572598961,EX_ac_e,0.3930356840710604,1,['ATPS4r'],O,0.41100001335144043,0.3,iJR
2,0.3623585002714748,7.877452633130352,EX_ac_e,0.39303568413100154,1,['ATPS4r'],P,0.37800002098083496,0.3,iJR
,v[b],v[c],Bobj,pctBio,K,Strat,Method,Time,minprod,Bacteria
0,0.7452779499096955,3.8016447889916427,EX_ac_e,0.8083730026784374,1,['PGM'],M,1.7070000171661377,0.4,iJR
1,0.7452932943793389,3.8008553425741067,EX_ac_e,0.8083896462072062,1,['PGM'],O,0.3769998550415039,0.4,iJR
2,0.7452932942527286,3.8006531917278044,EX_ac_e,0.8083896460698772,1,['PGM'],P,0.3640000820159912,0.4,iJR
,v[b],v[c],Bobj,pctBio,K,Strat,Method,Time,minprod,Bacteria
0,0.7452683137276104,3.8021424945594857,EX_ac_e,0.8083625506994845,1,['PGM'],M,0.9950001239776611,0.5,iJR
1,0.7452932943793316,3.800855343028332,EX_ac_e,0.8083896462071983,1,['PGM'],O,0.3689999580383301,0.5,iJR
2,0.7452932942527286,3.8006531917278044,EX_ac_e,0.8083896460698772,1,['PGM'],P,0.3470001220703125,0.5,iJR
,v[b],v[c],Bobj,pctBio,K,Strat,Method,Time,minprod,Bacteria
0,0.7452883896348337,3.8011078852720326,EX_ac_e,0.8083843262282058,1,['PGM'],M,1.2339999675750732,0.6,iJR
1,0.7452932943793354,3.80085584463566,EX_ac_e,0.8083896462072026,1,['PGM'],O,0.377000093460083,0.6,iJR
2,0.7452932942554543,3.800653191715756,EX_ac_e,0.8083896460728336,1,['PGM'],P,0.3429999351501465,0.6,iJR
,v[b],v[c],Bobj,pctBio,K,Strat,Method,Time,minprod,Bacteria
0,0.7452932943570874,3.8008558528689673,EX_ac_e,0.8083896461830709,1,['PGM'],M,1.3580000400543213,0.7,iJR
1,0.7452932943398793,3.800853664675029,EX_ac_e,0.808389646164406,1,['PGM'],O,0.41499996185302734,0.7,iJR
2,0.745293294357019,3.8006531921474576,EX_ac_e,0.8083896461829967,1,['PGM'],P,0.3819999694824219,0.7,iJR
,v[b],v[c],Bobj,pctBio,K,Strat,Method,Time,minprod,Bacteria
0,0.7452932943570958,3.8008557415367905,EX_ac_e,0.8083896461830801,1,['PGM'],M,1.4059998989105225,0.8,iJR
1,0.7452932943793353,3.800855421503165,EX_ac_e,0.8083896462072023,1,['PGM'],O,0.36300015449523926,0.8,iJR
2,0.7452932943279065,3.8006531918673825,EX_ac_e,0.8083896461514195,1,['PGM'],P,0.3510000705718994,0.8,iJR
,v[b],v[c],Bobj,pctBio,K,Strat,Method,Time,minprod,Bacteria
0,0.8445864993220283,1.642713571385965,EX_ac_e,0.9160889901027462,1,['TPI'],M,1.0399999618530273,0.9,iJR
1,0.8445864993463991,1.6424682436901037,EX_ac_e,0.9160889901291802,1,['TPI'],O,0.37800002098083496,0.9,iJR
2,0.8445864992301625,1.6424624832623365,EX_ac_e,0.9160889900031031,1,['TPI'],P,0.39499998092651367,0.9,iJR
,v[b],v[c],Bobj,pctBio,K,Strat,Method,Time,minprod,Bacteria
0,0.14575664155319926,17.40034195772205,EX_ac_e,0.15809636392296483,2,"['ATPS4r', 'PGM']",M,1.747999906539917,0.1,iJR
1,0.14575664155210755,17.40033989559079,EX_ac_e,0.1580963639217807,2,"['ATPS4r', 'PGM']",O,1.6419999599456787,0.1,iJR
2,0.36235850021597305,14.458375964599314,EX_ac_e,0.393035684070801,2,"['ATPS4r', 'SUCD1']",P,1.4690001010894775,0.1,iJR
,v[b],v[c],Bobj,pctBio,K,Strat,Method,Time,minprod,Bacteria
0,0.25474929064643104,16.05164353507379,EX_ac_e,0.27631630458812045,2,"['ATPS4r', 'TPI']",M,2.430999994277954,0.2,iJR
1,0.1843896188074723,17.33138332033685,EX_ac_e,0.19999999978020247,2,"['RPE', 'TKT1']",O,1.5870001316070557,0.2,iJR
2,0.36235850021701754,14.366254449789084,EX_ac_e,0.3930356840719339,2,"['ATPS4r', 'SUCD1']",P,1.3859999179840088,0.2,iJR
,v[b],v[c],Bobj,pctBio,K,Strat,Method,Time,minprod,Bacteria
0,0.3603180144503359,14.473177379653496,EX_ac_e,0.3908224512688771,2,"['ATPS4r', 'TKT1']",M,1.6730000972747803,0.3,iJR
