,M_B,M_C,KO,KO_i,FBA_B,FBA_C,Strain,FVA_B,FVA_C,tgt,Che,Che_i,K
18,0.19370202328332514,0.06420524744557446,"['ALCD2x', 'TKT1']","[614, 2378]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.89844776740563,50,EX_succ_e,261,2
19,0.0,0.0,"['PTAr', 'ACONTa']","[2278, 530]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
20,0.0,0.0,"['RPI', 'ACONTb']","[2225, 531]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
21,0.2395858490504469,0.07941408386968893,"['TALA', 'TKT2']","[2394, 2382]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.877982258054477,50,EX_succ_e,261,2
22,0.24150183336434436,0.08004916369427903,"['LDH_D', 'SUCOAS']","[1626, 2371]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424207991,50,EX_succ_e,261,2
23,0.1338325330107845,0.04436066672188666,"['PGI', 'ACALD']","[2062, 436]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,2.356608599313182,50,EX_succ_e,261,2
24,-200.0,-200.0,"['PFK', 'GAPD']","[2074, 1318]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
25,0.15688984599393815,0.052003335912556306,"['HEX1', 'RPI']","[1451, 2225]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,6.312406317814436,50,EX_succ_e,261,2
26,-200.0,-200.0,"['GLCptspp', 'ENO']","[1291, 1092]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
27,0.19440668685047255,0.2031779277477985,"['MDH', 'ACALD']","[1754, 436]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.638267924827865,50,EX_succ_e,261,2
28,0.15292415420060587,0.05068885184790549,"['GLCabcpp', 'TPI']","[1287, 2412]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.7651970964896502,50,EX_succ_e,261,2
29,0.19595915048922874,0.20435404049622305,"['PTAr', 'FUM']","[2278, 1165]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,5.669026997650658,50,EX_succ_e,261,2
30,-200.0,-200.0,"['PFK', 'PGM']","[2074, 2067]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
31,0.0,0.0,"['FBA', 'ICDHyr']","[1216, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
32,0.24150183336481765,0.0800491636944538,"['GLCabcpp', 'FRD2']","[1287, 1143]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424214623,50,EX_succ_e,261,2
33,-200.0,-200.0,"['ENO', 'SUCOAS']","[1092, 2371]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
34,0.0,0.0,"['RPI', 'ACONTa']","[2225, 530]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
35,0.0,0.0,"['PGI', 'ICDHyr']","[2062, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
36,0.19480768752004562,0.06457173533612393,"['PTAr', 'ACALD']","[2278, 436]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.543730271891004,50,EX_succ_e,261,2
37,0.1971826245274992,0.06535894145638298,"['HEX1', 'ACKr']","[1451, 480]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.586731606859882,50,EX_succ_e,261,2
38,0.24150183336434533,0.08004916369427936,"['GLCabcpp', 'AKGDH']","[1287, 577]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424208391,50,EX_succ_e,261,2
39,-200.0,-200.0,"['PGI', 'GAPD']","[2062, 1318]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
40,0.23927497656203778,0.07931104083117911,"['RPE', 'MDH']","[2224, 1754]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.76763442689027,50,EX_succ_e,261,2
41,0.24150183336434472,0.0800491636942762,"['PGL', 'FRD2']","[2065, 1143]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424223188,50,EX_succ_e,261,2
42,0.0,0.0,"['RPI', 'ICDHyr']","[2225, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
43,0.1529241542005799,0.050688851847941016,"['TPI', 'SUCOAS']","[2412, 2371]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.765197096481792,50,EX_succ_e,261,2
44,0.1622554307673555,0.05378183410390339,"['PGI', 'PYK']","[2062, 2239]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,4.2351016142803015,50,EX_succ_e,261,2
45,0.24150183336434444,0.08004916369427906,"['FBA', 'SUCOAS']","[1216, 2371]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424204249,50,EX_succ_e,261,2
46,-200.0,-200.0,"['PGK', 'RPE']","[2064, 2224]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
47,0.23546273704859516,0.07804742067307553,"['G6PDH2r', 'TKT1']","[1243, 2378]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.691773959946907,50,EX_succ_e,261,2
48,0.15688984599393635,0.05200333591253411,"['RPI', 'AKGDH']","[2225, 577]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,6.312406317789402,50,EX_succ_e,261,2
49,0.19718262452750573,0.06535894145635202,"['LDH_D', 'PTAr']","[1626, 2278]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.5867316068626005,50,EX_succ_e,261,2
50,-200.0,-200.0,"['PGI', 'ENO']","[2062, 1092]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
51,-200.0,-200.0,"['ENO', 'ACONTa']","[1092, 530]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
52,-200.0,-200.0,"['ENO', 'RPE']","[1092, 2224]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
53,0.1622554307673556,0.05378183410387077,"['PGI', 'MDH3']","[2062, 1759]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,4.235101614267521,50,EX_succ_e,261,2
54,0.0,0.0,"['FRD2', 'CS']","[1143, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
55,-200.0,-200.0,"['ENO', 'TKT2']","[1092, 2382]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
56,-200.0,-200.0,"['GAPD', 'PGM']","[1318, 2067]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
57,0.13097467850696826,0.04341339083663372,"['GLCptspp', 'PGL']","[1291, 2065]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.2733579151984846,50,EX_succ_e,261,2
58,0.0,0.0,"['LDH_D', 'ACONTa']","[1626, 530]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
59,0.18463973927553917,0.06120142653927983,"['PFL', 'RPE']","[2077, 2224]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.150158601559337,50,EX_succ_e,261,2
60,-200.0,-200.0,"['FBA', 'PGM']","[1216, 2067]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
61,0.1916021682196042,0.06350922108672281,"['TKT2', 'ACALD']","[2382, 436]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.877982258052764,50,EX_succ_e,261,2
62,0.24055311417926875,0.07973469743832465,"['GND', 'MDH']","[1445, 1754]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.814505102716762,50,EX_succ_e,261,2
63,0.24084469171527967,0.0798313448946887,"['TKT1', 'SUCOAS']","[2378, 2371]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.89844776742154,50,EX_succ_e,261,2
64,0.24150183336434422,0.080049163694279,"['G6PDH2r', 'SUCOAS']","[1243, 2371]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424213404,50,EX_succ_e,261,2
65,0.15688984599398836,0.05200333591255136,"['GLCabcpp', 'RPI']","[1287, 2225]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,6.312406317775107,50,EX_succ_e,261,2
66,0.08016029543106079,0.02657025216477846,"['GLCptspp', 'ACKr']","[1291, 480]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
67,0.16039834028013397,0.05316627546261433,"['GLCabcpp', 'PGI']","[1287, 2062]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,3.5870720615035583,50,EX_succ_e,261,2
68,0.0,0.0,"['TPI', 'ACONTa']","[2412, 530]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
69,-200.0,-200.0,"['GAPD', 'ACONTa']","[1318, 530]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
70,0.0,0.0,"['ACKr', 'ACONTa']","[480, 530]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
71,0.14138461237990957,0.04686390915784593,"['ALCD2x', 'RPI']","[614, 2225]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,6.312406317785939,50,EX_succ_e,261,2
72,0.18921426996885268,0.06271771878090743,"['PFL', 'ALCD2x']","[2077, 614]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.212652835968528,50,EX_succ_e,261,2
73,0.09869768091924916,0.032714728108218,"['TPI', 'RPI']","[2412, 2225]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
74,-200.0,-200.0,"['GAPD', 'PGL']","[1318, 2065]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
75,0.19718262452749502,0.06535894145634284,"['PFK', 'PTAr']","[2074, 2278]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.5867316068671755,50,EX_succ_e,261,2
76,0.161198565592282,0.11095152190995855,"['PGI', 'MDH']","[2062, 1754]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,3.322018118665298,50,EX_succ_e,261,2
77,0.2415018333641211,0.08004916369424386,"['G6PDH2r', 'PGL']","[1243, 2065]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424209508,50,EX_succ_e,261,2
78,-200.0,-200.0,"['ENO', 'PFL']","[1092, 2077]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
79,0.0,0.0,"['PGL', 'TKT2']","[2065, 2382]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
80,0.0,0.0,"['GND', 'RPE']","[1445, 2224]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
81,-200.0,-200.0,"['FBA', 'GAPD']","[1216, 1318]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
82,0.24150183336481762,0.08004916369445379,"['FBA', 'MDH3']","[1216, 1759]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424218147,50,EX_succ_e,261,2
83,0.19480768752018168,0.0645717353361895,"['SUCOAS', 'ACALD']","[2371, 436]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.90904642421049,50,EX_succ_e,261,2
84,0.24150183336434336,0.08004916369424699,"['GLCabcpp', 'GND']","[1287, 1445]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424213372,50,EX_succ_e,261,2
85,0.24150183336434455,0.08004916369424762,"['PFK', 'SUCOAS']","[2074, 2371]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424208599,50,EX_succ_e,261,2
86,0.18896188432589064,0.19748746662291378,"['PFL', 'MDH']","[2077, 1754]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,6.337820185002342,50,EX_succ_e,261,2
87,-200.0,-200.0,"['PGK', 'FUM']","[2064, 1165]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
88,0.23958584905042282,0.07941408386964934,"['GLCabcpp', 'TKT2']","[1287, 2382]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.877982258055194,50,EX_succ_e,261,2
89,0.241501833364344,0.0800491636942789,"['HEX1', 'MDH3']","[1451, 1759]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424222142,50,EX_succ_e,261,2
90,0.0,0.0,"['GLCptspp', 'ACONTa']","[1291, 530]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
91,0.19480768752003855,0.06457173533618903,"['HEX1', 'ALCD2x']","[1451, 614]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424218422,50,EX_succ_e,261,2
92,0.13193104865680508,0.04373039311191612,"['PTAr', 'RPI']","[2278, 2225]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.9439001359835035,50,EX_succ_e,261,2
93,0.194807687520039,0.06457173533614143,"['LDH_D', 'ALCD2x']","[1626, 614]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424210539,50,EX_succ_e,261,2
94,0.0,0.0,"['TPI', 'ICDHyr']","[2412, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
95,0.23958584905042274,0.07941408386964931,"['TKT2', 'FRD2']","[2382, 1143]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.877982258059955,50,EX_succ_e,261,2
96,0.24150183336434292,0.08004916369424675,"['PFK', 'MDH2']","[2074, 1757]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.90904642421691,50,EX_succ_e,261,2
97,0.2415018333643435,0.08004916369424706,"['FBA', 'G6PDH2r']","[1216, 1243]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424220005,50,EX_succ_e,261,2
98,0.24150183336434422,0.08004916369427766,"['HEX1', 'FBA']","[1451, 1216]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424216694,50,EX_succ_e,261,2
99,0.24021362114876268,0.07962216772045347,"['RPE', 'FRD2']","[2224, 1143]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.888215012729503,50,EX_succ_e,261,2
100,0.12993557488547935,0.04306896539381031,"['GLCptspp', 'TKT2']","[1291, 2382]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.1568672921011278,50,EX_succ_e,261,2
101,0.0,0.0,"['GLCabcpp', 'CS']","[1287, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
102,0.0,0.0,"['TKT1', 'ACONTb']","[2378, 531]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
103,0.15292415420060468,0.05068885184790446,"['TPI', 'MDH3']","[2412, 1759]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.765197096487977,50,EX_succ_e,261,2
104,0.19480768752004507,0.06457173533607355,"['ALCD2x', 'PTAr']","[614, 2278]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.586731606864386,50,EX_succ_e,261,2
105,0.0,0.0,"['PFL', 'ACONTb']","[2077, 531]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
106,-200.0,-200.0,"['PGK', 'TALA']","[2064, 2394]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
107,-200.0,-200.0,"['PGM', 'ALCD2x']","[2067, 614]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
108,0.19480768752004174,0.0645717353361431,"['PGL', 'ACALD']","[2065, 436]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424216603,50,EX_succ_e,261,2
109,0.22286073636451023,0.07387031111837582,"['PFK', 'TALA']","[2074, 2394]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,5.760700440303792,50,EX_succ_e,261,2
110,0.19718262452749985,0.06535894145638321,"['PTAr', 'MDH3']","[2278, 1759]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.586731606867449,50,EX_succ_e,261,2
111,0.24150183336434577,0.08004916369424825,"['LDH_D', 'MDH2']","[1626, 1757]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424222094,50,EX_succ_e,261,2
112,0.1950805221990076,0.06466217021011625,"['ACKr', 'TKT1']","[480, 2378]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.570833621675839,50,EX_succ_e,261,2
113,-200.0,-200.0,"['FBA', 'ENO']","[1216, 1092]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
114,-200.0,-200.0,"['PGM', 'PFL']","[2067, 2077]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
115,0.0,0.0,"['PYK', 'CS']","[2239, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
116,0.24084469171529727,0.0798313448947683,"['HEX1', 'TKT1']","[1451, 2378]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.898447767413563,50,EX_succ_e,261,2
117,-200.0,-200.0,"['GAPD', 'ACONTb']","[1318, 531]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
118,0.1971826245275058,0.06535894145635206,"['GLCabcpp', 'ACKr']","[1287, 480]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.586731606877606,50,EX_succ_e,261,2
119,0.23546273704863002,0.07804742067308709,"['PGL', 'TALA']","[2065, 2394]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.69177395993212,50,EX_succ_e,261,2
120,0.24150183336434441,0.08004916369427778,"['G6PDH2r', 'MDH3']","[1243, 1759]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424188661,50,EX_succ_e,261,2
121,-200.0,-200.0,"['PGK', 'SUCOAS']","[2064, 2371]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
122,0.0,0.0,"['TPI', 'ACONTb']","[2412, 531]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
123,0.19370202328329952,0.06420524744555646,"['TKT1', 'ACALD']","[2378, 436]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.898447767417373,50,EX_succ_e,261,2
124,0.0,0.0,"['TKT1', 'ICDHyr']","[2378, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
125,0.23546273704892634,0.0780474206732738,"['GND', 'TKT1']","[1445, 2378]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.691773959957755,50,EX_succ_e,261,2
126,0.0,0.0,"['RPE', 'CS']","[2224, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
127,0.19480768752003572,0.06457173533606864,"['GLCabcpp', 'ALCD2x']","[1287, 614]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424208409,50,EX_succ_e,261,2
128,0.1948076875201817,0.06457173533618951,"['ALCD2x', 'AKGDH']","[614, 577]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424219696,50,EX_succ_e,261,2
129,0.24055311417961722,0.07973469743843263,"['AKGDH', 'MDH']","[577, 1754]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.814505102704452,50,EX_succ_e,261,2
130,0.0,0.0,"['PFK', 'CS']","[2074, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
131,0.1948076875200387,0.064571735336171,"['ALCD2x', 'ACALD']","[614, 436]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424198356,50,EX_succ_e,261,2
132,-200.0,-200.0,"['GAPD', 'ACALD']","[1318, 436]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
133,0.0,0.0,"['TALA', 'CS']","[2394, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
134,0.0,0.0,"['RPI', 'CS']","[2225, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
135,0.0,0.0,"['TKT1', 'ACONTa']","[2378, 530]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
136,0.0,0.0,"['TALA', 'ICDHyr']","[2394, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
137,-200.0,-200.0,"['PGK', 'ACALD']","[2064, 436]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
138,0.24150183336434525,0.08004916369424797,"['PGL', 'MDH2']","[2065, 1757]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424212763,50,EX_succ_e,261,2
139,0.19480768752026004,0.0645717353361757,"['ALCD2x', 'MDH2']","[614, 1757]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.90904642420145,50,EX_succ_e,261,2
140,0.24055311417924205,0.0797346974383044,"['PFK', 'MDH']","[2074, 1754]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.814505102713763,50,EX_succ_e,261,2
141,0.0,0.0,"['HEX1', 'ICDHyr']","[1451, 1575]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
142,0.24150183336434472,0.08004916369423072,"['HEX1', 'MDH2']","[1451, 1757]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424218179,50,EX_succ_e,261,2
143,0.09700178266322776,0.03215259888863936,"['TPI', 'PGL']","[2412, 2065]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
144,0.2400830466487234,0.2503682043669275,"['FUM', 'MDH']","[1165, 1754]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.814274275254087,50,EX_succ_e,261,2
145,-200.0,-200.0,"['PGM', 'G6PDH2r']","[2067, 1243]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
146,-200.0,-200.0,"['PGM', 'MDH2']","[2067, 1757]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
147,-200.0,-200.0,"['ENO', 'CS']","[1092, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
148,0.16225543076735544,0.05378183410390336,"['PGI', 'FRD2']","[2062, 1143]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,4.235101614268691,50,EX_succ_e,261,2
149,0.19160216821959924,0.06350922108674124,"['ALCD2x', 'TKT2']","[614, 2382]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.877982258052011,50,EX_succ_e,261,2
150,-200.0,-200.0,"['PGK', 'RPI']","[2064, 2225]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
151,-200.0,-200.0,"['PFK', 'PGK']","[2074, 2064]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
152,0.18921426996885546,0.06271771878103152,"['PFL', 'FRD2']","[2077, 1143]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.212652835968543,50,EX_succ_e,261,2
153,-200.0,-200.0,"['PGK', 'ENO']","[2064, 1092]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
154,-200.0,-200.0,"['PGK', 'PGL']","[2064, 2065]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
155,0.24150183336434422,0.08004916369427578,"['LDH_D', 'FRD2']","[1626, 1143]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.90904642420913,50,EX_succ_e,261,2
156,0.2388128590915242,0.24904360197495684,"['RPE', 'FUM']","[2224, 1165]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.767513627677701,50,EX_succ_e,261,2
157,0.24150183336434441,0.08004916369427593,"['PFK', 'LDH_D']","[2074, 1626]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.90904642420986,50,EX_succ_e,261,2
158,0.09700178266322776,0.03215259888863936,"['TPI', 'G6PDH2r']","[2412, 1243]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
159,0.24084469171528058,0.0798313448946895,"['TALA', 'FRD2']","[2394, 1143]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.898447767418935,50,EX_succ_e,261,2
160,-200.0,-200.0,"['ENO', 'LDH_D']","[1092, 1626]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
161,0.0,0.0,"['GND', 'CS']","[1445, 877]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
162,0.15292415420058,0.05068885184799702,"['TPI', 'GND']","[2412, 1445]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.7651970964914958,50,EX_succ_e,261,2
163,0.19718262452749555,0.06535894145638178,"['PTAr', 'ACKr']","[2278, 480]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,7.586731606865439,50,EX_succ_e,261,2
164,0.2408446917152738,0.07983134489471153,"['HEX1', 'TALA']","[1451, 2394]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.89844776741745,50,EX_succ_e,261,2
165,0.24150183336434422,0.08004916369423037,"['SUCOAS', 'AKGDH']","[2371, 577]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424212411,50,EX_succ_e,261,2
166,0.24055311417924183,0.0797346974383042,"['MDH', 'MDH2']","[1754, 1757]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.814505102720286,50,EX_succ_e,261,2
167,0.24084469171527195,0.07983134489468628,"['LDH_D', 'TALA']","[1626, 2394]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.898447767418972,50,EX_succ_e,261,2
168,0.1529241542005753,0.050688851847993016,"['TPI', 'FRD2']","[2412, 1143]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,1.7651970964857033,50,EX_succ_e,261,2
169,0.24055311417924038,0.07973469743830296,"['G6PDH2r', 'MDH']","[1243, 1754]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,8.814505102712442,50,EX_succ_e,261,2
170,0.0,0.0,"['PFK', 'ACONTa']","[2074, 530]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
171,0.0,0.0,"['PGI', 'ACONTb']","[2062, 531]",0.2415018333643685,0.08004916369429657,iJO,-200.0,-200.0,50,EX_succ_e,261,2
172,0.24150183336434441,0.08004916369427593,"['FBA', 'GND']","[1216, 1445]",0.2415018333643685,0.08004916369429657,iJO,0.12075091668218425,10.909046424211912,50,EX_succ_e,261,2
