,C_Bio,C_Che,Tgt,K,Method,ICB_Bio,ICB_Che,ICC_Bio,ICC_Che
0,0.17711424530716613,13.543024270191781,20,2,O,0.17711326877834177,0.0,0.17711424551574592,13.542963612591848
1,0.885571227578763,0.0,10,3,P,0.8855712275912875,0.0,0.08855712275787296,15.133163540524215
