C_Bio,C_Che,Method,Time,Tgt,Strain,K,Strategy,KIndex,E_Bio,E_Che,ICB_Bio,ICB_Che,ICC_Bio,ICC_Che,ID
0.24008605002685313,0.2503851416254355,O,1.6119999885559082,10,iJO,1,['FUM'],[1165],0.024150183336436853,14.851757343692995,0.2400860500268259,0.2503713364099685,0.024150183336436853,12.509695742388761,1111
0.2400860500268251,0.2503716453581063,P,1.430999994277954,10,iJO,1,['FUM'],[1165],0.024150183336436853,14.851757343692995,0.2400860500268259,0.2503713364099685,0.024150183336436853,12.509695742388761,1211
0.2400857703942445,0.25039197798416013,M,8.960999965667725,10,iJO,1,['FUM'],[1165],0.024150183336436853,14.851757343692995,0.2400860500268259,0.2503713364099685,0.024150183336436853,12.509695742388761,1311
0.053096607175778354,8.980088253660783,O,7.723999977111816,10,iJO,2,"['GLCptspp', 'PYK']","[1291, 2239]",0.024150183336436853,14.851757343692995,0.053096608147933905,0.017599614123146763,0.024150183336436853,11.663166084869399,1112
0.024150173177758916,12.50984775088741,P,2.944000005722046,10,iJO,2,"['FUM', 'MDH']","[1165, 1754]",0.024150183336436853,14.851757343692995,0.24008346592048008,0.25036864160051076,0.024150183336436853,12.509695733606867,1212
0.05309655403135438,8.979282296566078,M,26.003000020980835,10,iJO,2,"['GLCptspp', 'PYK']","[1291, 2239]",0.024150183336436853,14.851757343692995,0.053096608147933905,0.017599614123146763,0.024150183336436853,11.663166084869399,1312
0.05128200941610122,9.608948697170524,O,62.3289999961853,10,iJO,3,"['ALCD2x', 'GLCptspp', 'PYK']","[614, 1291, 2239]",0.024150183336436853,14.851757343692995,0.05128200941609967,9.608799114242997,0.024150183336436853,11.663117460871977,1113
0.024150173177758916,14.851754465948684,P,1.38100004196167,10,iJO,3,"['FRD2', 'MDH2', 'SUCOAS']","[1143, 1757, 2371]",0.024150183336436853,14.851757343692995,0.2415018320297215,0.0800491632518996,0.024150183336436853,14.851786279903582,1213
0.05128193263689426,9.60895804446157,M,45.24199986457825,10,iJO,3,"['ALCD2x', 'GLCptspp', 'PYK']","[614, 1291, 2239]",0.024150183336436853,14.851757343692995,0.05128200941609967,9.608799114242997,0.024150183336436853,11.663117460871977,1313
0.2400860500268272,0.25037159025221123,O,1.1619999408721924,20,iJO,1,['FUM'],[1165],0.048300366672873705,13.934618849686423,0.2400860500268259,0.2503713364099685,0.048300366672873705,11.619391484770217,1121
0.24008605002682412,0.25037174675732077,P,1.2609999179840088,20,iJO,1,['FUM'],[1165],0.048300366672873705,13.934618849686423,0.2400860500268259,0.2503713364099685,0.048300366672873705,11.619391484770217,1221
0.24008577039424883,0.25039190424356067,M,7.003000020980835,20,iJO,1,['FUM'],[1165],0.048300366672873705,13.934618849686423,0.2400860500268259,0.2503713364099685,0.048300366672873705,11.619391484770217,1321
0.05309660717577756,8.979329493447796,O,7.045000076293945,20,iJO,2,"['GLCptspp', 'PYK']","[1291, 2239]",0.048300366672873705,13.934618849686423,0.053096608147933905,0.017599614123146763,0.048300366672873705,9.846223658080373,1122
0.24008605002682504,0.25038514679919455,P,5.323999881744385,20,iJO,2,"['FUM', 'GLCabcpp']","[1165, 1287]",0.048300366672873705,13.934618849686423,0.24008605002682398,0.25037133641000564,0.048300366672873705,11.61939148477391,1222
0.053096554031354694,8.979650563074772,M,21.613999843597412,20,iJO,2,"['GLCptspp', 'PYK']","[1291, 2239]",0.048300366672873705,13.934618849686423,0.053096608147933905,0.017599614123146763,0.048300366672873705,9.846223658080373,1322
0.05128200941610121,9.608799420723381,O,46.80799984931946,20,iJO,3,"['ACALD', 'GLCptspp', 'PYK']","[436, 1291, 2239]",0.048300366672873705,13.934618849686423,0.05128200941610006,9.608799114242993,0.048300366672873705,9.846223658080032,1123
0.048300366672873705,13.934618908401172,P,1.7810001373291016,20,iJO,3,"['FRD2', 'PFK', 'PYK']","[1143, 2074, 2239]",0.048300366672873705,13.934618849686423,0.2415018320297189,0.08004916325189872,0.048300366672873705,13.93461885183825,1223
0.0512819548544452,9.608955386502494,M,73.56499981880188,20,iJO,3,"['ACALD', 'GLCptspp', 'PYK']","[436, 1291, 2239]",0.048300366672873705,13.934618849686423,0.05128200941610006,9.608799114242993,0.048300366672873705,9.846223658080032,1323
0.2400860500268499,0.25038522953079156,O,1.1670000553131104,30,iJO,1,['FUM'],[1165],0.07245055000931055,13.017483830080796,0.2400860500268259,0.2503713364099685,0.07245055000931055,10.729087200814268,1131
0.2400860500268251,0.25038514497633474,P,1.195000171661377,30,iJO,1,['FUM'],[1165],0.07245055000931055,13.017483830080796,0.2400860500268259,0.2503713364099685,0.07245055000931055,10.729087200814268,1231
0.24008577039427176,0.2504053103213127,M,9.111000061035156,30,iJO,1,['FUM'],[1165],0.07245055000931055,13.017483830080796,0.2400860500268259,0.2503713364099685,0.07245055000931055,10.729087200814268,1331
0.11729413073439379,2.313502887071743,O,8.354000091552734,30,iJO,2,"['PFL', 'RPI']","[2077, 2225]",0.07245055000931055,13.017483830080796,0.11729413073439189,0.03887878174974719,0.07245055000931055,10.557287797852755,1132
0.07245054002646611,10.729087689659124,P,3.4630000591278076,30,iJO,2,"['FUM', 'MDH']","[1165, 1754]",0.07245055000931055,13.017483830080796,0.2400842183362152,0.2503694262495246,0.07245055000931055,10.729087227033247,1232
0.11729381066987025,2.313167192169781,M,30.667999982833862,30,iJO,2,"['PFL', 'RPI']","[2077, 2225]",0.07245055000931055,13.017483830080796,0.11729413073439189,0.03887878174974719,0.07245055000931055,10.557287797852755,1332
