C_Bio,C_Che,Method,Time,Tgt,Strain,K,Strategy,KIndex,E_Bio,E_Che,ICB_Bio,ICB_Che,ICC_Bio,ICC_Che,ID
0.09219480934552848,25.185225271196828,O,0.21900010108947754,10,iJR,1,['CS'],[174],0.09219480950505711,25.185221824678187,0.09219477470717985,17.996108287293662,0.09219480950505711,25.185221830006956,2111
0.6250126845193718,6.415016326900275,P,0.4739999771118164,10,iJR,1,['GAPD'],[427],0.09219480950505711,25.185221824678187,0.6250126846007271,6.415016327081145,0.09219480950505711,24.021196827277393,2211
0.6250022850791113,6.415736051236266,M,1.5220000743865967,10,iJR,1,['PGK'],[781],0.09219480950505711,25.185221824678187,0.6250126845196815,6.415016326893685,0.09219480950505711,24.021196833595347,2311
0.09219480934552848,25.18522704298871,O,0.3169999122619629,10,iJR,2,"['ACALD', 'CS']","[28, 174]",0.09219480950505711,25.185221824678187,0.09219479336549727,17.99643056408975,0.09219480950505711,25.185221831686913,2112
0.09219480934552848,25.185227296576,P,0.4100000858306885,10,iJR,2,"['ACALD', 'FUM']","[28, 358]",0.09219480950505711,25.185221824678187,0.8488476193466549,0.16160109901893463,0.09219480950505711,25.185221829261792,2212
0.5321731549800395,8.397568255272024,M,2.81499981880188,10,iJR,2,"['G6PDH2r', 'PGK']","[393, 781]",0.09219480950505711,25.185221824678187,0.5321873686897849,8.38374766709752,0.09219480950505711,23.54227707432516,2312
0.09219480934552848,25.185227766030465,O,0.25099992752075195,10,iJR,3,"['CS', 'MDH3', 'PYK']","[174, 715, 852]",0.09219480950505711,25.185221824678187,0.09219479656235886,17.992650508393336,0.09219480950505711,25.18522182941064,2113
0.09219480934552848,25.05060141307622,P,1.0800001621246338,10,iJR,3,"['FUM', 'MDH', 'MDH3']","[358, 707, 715]",0.09219480950505711,25.185221824678187,0.8458432199319431,0.06327103506634743,0.09219480950505711,25.050595593991996,2213
0.09219480934552848,25.185298402079358,M,1.2109999656677246,10,iJR,3,"['ICDHyr', 'PGL', 'PYK']","[562, 782, 852]",0.09219480950505711,25.185221824678187,0.09219479818730963,17.996107777481555,0.09219480950505711,25.185221824408167,2313
0.1843896190120427,22.8775910100126,O,0.20399999618530273,20,iJR,1,['CS'],[174],0.18438961901011422,22.8775614494251,0.18438960437365676,15.98956478019465,0.18438961901011422,22.87756144455095,2121
0.6250126845196783,6.415016326893682,P,0.45599985122680664,20,iJR,1,['GAPD'],[427],0.18438961901011422,22.8775614494251,0.6250126846007271,6.415016327081145,0.18438961901011422,21.38522327692959,2221
0.6249883085311492,6.416468130391256,M,1.5429999828338623,20,iJR,1,['GAPD'],[427],0.18438961901011422,22.8775614494251,0.6250126846007271,6.415016327081145,0.18438961901011422,21.38522327692959,2321
0.1843896188074723,22.877593529231458,O,0.28299999237060547,20,iJR,2,"['CS', 'MDH3']","[174, 715]",0.18438961901011422,22.8775614494251,0.18438960571349003,15.985279076477148,0.18438961901011422,22.87756144732437,2122
0.1843896188074723,22.877590172473003,P,0.4240000247955322,20,iJR,2,"['ACALD', 'FUM']","[28, 358]",0.18438961901011422,22.8775614494251,0.8518520630609493,0.2599326136668185,0.18438961901011422,22.877553656013387,2222
0.1843896188074723,22.877591514615283,M,0.9130001068115234,20,iJR,2,"['CS', 'MDH2']","[174, 710]",0.18438961901011422,22.8775614494251,0.18438960245429575,15.992193757095164,0.18438961901011422,22.877561407388228,2322
0.1843896188074723,22.87759442689453,O,0.18799996376037598,20,iJR,3,"['CS', 'MDH3', 'PYK']","[174, 715, 852]",0.18438961901011422,22.8775614494251,0.1843896056864823,15.985279077065101,0.18438961901011422,22.877561450533477,2123
0.1843896188074723,22.877591714804932,P,0.45599985122680664,20,iJR,3,"['FRD2', 'FUM', 'MDH3']","[344, 358, 715]",0.18438961901011422,22.8775614494251,0.8514335835793485,0.2697955557140952,0.18438961901011422,22.877553083899016,2223
0.1843896188074723,22.87759130391804,M,1.241999864578247,20,iJR,3,"['CS', 'MDH2', 'PFK']","[174, 710, 888]",0.18438961901011422,22.8775614494251,0.18438960329287174,15.992193738852107,0.18438961901011422,22.877561445316076,2323
0.27658442838583147,20.50489978901512,O,0.23600006103515625,30,iJR,1,['CS'],[174],0.2765844285151713,20.5048964391773,0.27658441563115244,13.988290375472893,0.2765844285151713,20.504896408063946,2131
0.27658442838583147,20.504941921758025,P,0.2990000247955322,30,iJR,1,['FUM'],[358],0.2765844285151713,20.5048964391773,0.8548218188456661,0.35908005607455923,0.2765844285151713,20.504883857531553,2231
0.6249735129328036,6.417243013818481,M,1.5190000534057617,30,iJR,1,['PGK'],[781],0.2765844285151713,20.5048964391773,0.6250126845196815,6.415016326893685,0.2765844285151713,18.712213761924403,2331
0.2765844283858314,20.504942714204482,O,0.377000093460083,30,iJR,2,"['CS', 'MDH2']","[174, 710]",0.2765844285151713,20.5048964391773,0.27658441594561844,0.0,0.2765844285151713,20.504896437985874,2132
0.2765844283858314,20.504941777194887,P,0.36299991607666016,30,iJR,2,"['MDH2', 'PFK']","[710, 888]",0.2765844285151713,20.5048964391773,0.910516746434282,0.2094334387451309,0.2765844285151713,20.50489556456779,2232
0.2765844283858314,20.504941730357928,M,1.2420001029968262,30,iJR,2,"['CS', 'MDH2']","[174, 710]",0.2765844285151713,20.5048964391773,0.2765844121720261,0.0,0.2765844285151713,20.50489644210508,2332
