C_Bio,C_Che,Method,Time,Tgt,Strain,K,Strategy,E_Bio,E_Che,ICB_Bio,ICB_Che,ICC_Bio,ICC_Che
0.8855712275519723,0.0,P,0.4179999828338623,40,iAF,1,['MDH2'],0.35422849103149184,10.363115957472473,0.885571227591291,0.0,0.35422849103149184,10.363115955493413
0.3542284908471629,10.363144790870138,M,0.9869999885559082,40,iAF,1,['RPI'],0.35422849103149184,10.363115957472473,0.7039678136313866,0.0,0.35422849103149184,10.363115690784383
0.3542284908471629,10.350953250745773,O,2.4100000858306885,40,iAF,2,"['GND', 'RPE']",0.35422849103149184,10.363115957472473,0.35422761335348024,0.0,0.35422849103149184,10.350892681385318
0.8855712276485049,0.0,P,0.4140000343322754,40,iAF,2,"['MDH2', 'PFL']",0.35422849103149184,10.363115957472473,0.8855712275995471,0.0,0.35422849103149184,10.363115955027752
0.3542284908471629,10.363172971759923,M,1.3450000286102295,40,iAF,2,"['HEX1', 'RPI']",0.35422849103149184,10.363115957472473,0.7039659177253949,0.0,0.35422849103149184,10.36311554745771
0.35422849103791065,10.36263817413001,O,3.3309998512268066,40,iAF,3,"['MDH3', 'RPI', 'TKT2']",0.35422849103149184,10.363115957472473,0.35422773813211567,0.0,0.35422849103149184,10.362607888901977
0.8855712275786266,0.0,P,0.6129999160766602,40,iAF,3,"['GLCabcpp', 'HEX1', 'MDH2']",0.35422849103149184,10.363115957472473,0.8855712275995471,0.0,0.35422849103149184,10.363115954212844
0.3542284908471629,10.363172964076512,M,1.3459999561309814,40,iAF,3,"['ACALD', 'HEX1', 'RPE', 'RPI']",0.35422849103149184,10.363115957472473,0.8609699284209404,0.0,0.35422849103149184,10.363115555024706
0.8176329425129937,0.8510306348018349,O,1.0979998111724854,50,iAF,1,['FUM'],0.44278561378936476,8.770442988956347,0.8176329424299801,0.8509228679138823,0.44278561378936476,8.666248396039009
0.8855712275519722,0.0,P,0.45799994468688965,50,iAF,1,['MDH2'],0.44278561378936476,8.770442988956347,0.885571227591291,0.0,0.44278561378936476,8.770442985347472
0.8176181208435973,0.8518542425533264,M,7.383000135421753,50,iAF,1,['FUM'],0.44278561378936476,8.770442988956347,0.8176329424299801,0.8509228679138823,0.44278561378936476,8.666248396039009
0.44278561378936476,8.755760653178172,O,3.3239998817443848,50,iAF,2,"['RPE', 'TKT1']",0.44278561378936476,8.770442988956347,0.4427847749225682,0.0,0.44278561378936476,8.755698799721024
0.8855712276485048,0.0,P,0.39499998092651367,50,iAF,2,"['MDH2', 'PFL']",0.44278561378936476,8.770442988956347,0.885571227599547,0.0,0.44278561378936476,8.770442985463887
0.44278561378936476,8.628101863374052,M,6.425999879837036,50,iAF,2,"['FUM', 'RPE', 'RPI']",0.44278561378936476,8.770442988956347,0.7614225866078054,0.7924239070854533,0.44278561378936476,8.628044613520615
0.44278561378936476,8.761534776945025,O,5.966000080108643,50,iAF,3,"['GND', 'HEX1', 'TKT2']",0.44278561378936476,8.770442988956347,0.44278543685402294,0.0,0.44278561378936476,8.761477562133223
0.8855712271179073,0.0,P,0.44300007820129395,50,iAF,3,"['GLCabcpp', 'HEX1', 'MDH2']",0.44278561378936476,8.770442988956347,0.885571227599547,0.0,0.44278561378936476,8.770442987720733
0.44278561378936476,8.755728770137827,M,9.187999963760376,50,iAF,3,"['ACKr', 'RPE', 'RPI']",0.44278561378936476,8.770442988956347,0.44278495924004974,0.0,0.44278561378936476,8.755699255270883
0.8176329425129937,0.8510339620032354,O,1.003000020980835,60,iAF,1,['FUM'],0.5313427365472377,7.177770021487959,0.8176329424299801,0.8509228679138823,0.5313427365472377,7.117346811573952
0.8855712275519722,0.0,P,0.4649999141693115,60,iAF,1,['MDH2'],0.5313427365472377,7.177770021487959,0.885571227591291,0.0,0.5313427365472377,7.177770019159652
0.8175909238055618,0.8533268840647501,M,7.9700000286102295,60,iAF,1,['FUM'],0.5313427365472377,7.177770021487959,0.8176329424299817,0.8509228679138757,0.5313427365472377,7.117346811573952
0.8176329425129933,0.8510295761583457,O,10.957000017166138,60,iAF,2,"['FUM', 'PYK']",0.5313427365472377,7.177770021487959,0.8176329424572613,0.850922867709392,0.5313427365472377,7.117346811573952
0.8855712276485048,0.0,P,0.41900014877319336,60,iAF,2,"['HEX1', 'PFL']",0.5313427365472377,7.177770021487959,0.885571227591279,0.0,0.5313427365472377,7.177770022666762
0.5313427365472377,7.089920286405797,M,6.3470001220703125,60,iAF,2,"['FUM', 'TKT2', 'TALA']",0.5313427365472377,7.177770021487959,0.7651805885767853,0.796334916240709,0.5313427365472377,7.089877271093428
0.5313427365472377,7.136578491505276,O,19.295000076293945,60,iAF,3,"['GND', 'PFL', 'TKT2']",0.5313427365472377,7.177770021487959,0.5313417820020123,0.0,0.5313427365472377,7.136518867810185
0.877615582825438,0.0,P,0.7799999713897705,60,iAF,3,"['AKGDH', 'GLCabcpp', 'HEX1']",0.5313427365472377,7.177770021487959,0.8776155828486134,0.0,0.5313427365472377,7.148645339168179
0.5313427365472377,7.111306103712337,M,10.735999822616577,60,iAF,3,"['MDH', 'MDH2', 'RPE', 'TKT1']",0.5313427365472377,7.177770021487959,1000.0,1000.0,0.5313427365472377,7.111260186997242
0.885571227557985,6.762610840599484e-05,O,1.2799999713897705,70,iAF,1,['HEX1'],0.6198998593051106,5.585097052506171,0.885571227678678,0.0,0.6198998593051106,5.585097054601647
0.8855712275519722,0.0,P,0.4659998416900635,70,iAF,1,['MDH2'],0.6198998593051106,5.585097052506171,0.885571227591291,0.0,0.6198998593051106,5.585097053204663
0.8176110492627097,0.8522364426464661,M,7.5309998989105225,70,iAF,1,['FUM'],0.6198998593051106,5.585097052506171,0.8176329424299801,0.8509228679138823,0.6198998593051106,5.568445230064192
0.6198998593051106,5.546176031521143,O,4.075000047683716,70,iAF,2,"['RPE', 'TKT1']",0.6198998593051106,5.585097052506171,0.6199007564557693,0.0,0.6198998593051106,5.546119806469822
0.8855712276485048,0.0,P,0.42599987983703613,70,iAF,2,"['HEX1', 'PFL']",0.6198998593051106,5.585097052506171,0.885571227591279,0.0,0.6198998593051106,5.585097053553909
0.7513305924923053,1.1113277253435372,M,26.550999879837036,70,iAF,2,"['FUM', 'G6PDH2r']",0.6198998593051106,5.585097052506171,0.7555654698065358,0.7863283179096359,0.6198998593051106,5.47590361589041
0.6198998593051106,5.546145943959222,O,18.14299988746643,70,iAF,3,"['MDH3', 'RPE', 'TKT2']",0.6198998593051106,5.585097052506171,0.6199006488255211,0.0,0.6198998593051106,5.5461193095620445
0.877615582825438,0.0,P,0.7879998683929443,70,iAF,3,"['AKGDH', 'GLCabcpp', 'HEX1']",0.6198998593051106,5.585097052506171,0.8776155828486134,0.0,0.6198998593051106,5.542431904838328
0.6198998593051106,4.923816911772395,M,12.013999938964844,70,iAF,3,"['GND', 'RPE', 'PYK', 'TPI']",0.6198998593051106,5.585097052506171,0.6198992126192711,0.0,0.6198998593051106,4.9237629137410615
0.8176329425130006,0.8510274867222449,O,0.9700000286102295,80,iAF,1,['FUM'],0.7084569820629837,3.9924240835243836,0.8176329424299801,0.8509228679138823,0.7084569820629837,3.8833039333220434
0.8855712275519722,0.0,P,0.4930000305175781,80,iAF,1,['MDH2'],0.7084569820629837,3.9924240835243836,0.885571227591291,0.0,0.7084569820629837,3.9924240837572142
0.7084569820629837,3.9377082004912505,M,3.1050000190734863,80,iAF,1,"['GND', 'RPE']",0.7084569820629837,3.9924240835243836,0.8637039262859049,0.0,0.7084569820629837,3.9376642713924075
0.8176329425129951,0.8510343364283555,O,7.822999954223633,80,iAF,2,"['ALCD2x', 'FUM']",0.7084569820629837,3.9924240835243836,0.8176329424299809,0.8509228679138767,0.7084569820629837,3.8833039343069093
0.8855712276485048,0.0,P,0.43899989128112793,80,iAF,2,"['HEX1', 'PFL']",0.7084569820629837,3.9924240835243836,0.885571227591291,0.0,0.7084569820629837,3.992424083640799
0.7513333749191721,1.1111079780955029,M,19.76200008392334,80,iAF,2,"['FUM', 'G6PDH2r']",0.7084569820629837,3.9924240835243836,0.7555654698065285,0.7863283179096937,0.7084569820629837,3.3639657004386834
0.817632942511814,0.8510358315335793,O,61.217000007629395,80,iAF,3,"['FUM', 'HEX1', 'MDH3']",0.7084569820629837,3.9924240835243836,0.8176329424302148,0.8509228679132657,0.7084569820629837,3.8833039363781223
0.8855712275787628,0.0,P,0.6029999256134033,80,iAF,3,"['GLCabcpp', 'HEX1', 'MDH3']",0.7084569820629837,3.9924240835243836,0.8855712275912838,0.0,0.7084569820629837,3.9924240838301692
0.7084569820629837,3.4264384019619847,M,7.828999996185303,80,iAF,3,"['FUM', 'RPE', 'PYK', 'TKT1']",0.7084569820629837,3.9924240835243836,0.7084560483044348,0.0,0.7084569820629837,3.426372672296715
0.8176329425129937,0.8510204099726448,O,1.0180001258850098,90,iAF,1,['FUM'],0.7970141048208566,2.397671554237604,0.8176329424299801,0.8509228679138823,0.7970141048208566,1.9885861802803992
0.8855712275519722,0.0,P,0.44300007820129395,90,iAF,1,['PFL'],0.7970141048208566,2.397671554237604,0.885571227598481,0.0,0.7970141048208566,2.3976715515600517
0.7970141048208566,2.3173419008616643,M,4.568000078201294,90,iAF,1,"['RPE', 'TKT1']",0.7970141048208566,2.397671554237604,0.8714987971207829,0.0,0.7970141048208566,2.3172830212874223
0.7970132228219882,2.2898860867567876,O,2.490000009536743,90,iAF,2,"['GND', 'RPE']",0.7970141048208566,2.397671554237604,0.7970133851918866,0.0,0.7970141048208566,2.289819172117859
0.8855712276485049,0.0,P,0.3970000743865967,90,iAF,2,"['HEX1', 'PFL']",0.7970141048208566,2.397671554237604,0.885571227591279,0.0,0.7970141048208566,2.3976715551689267
0.7970132228219882,2.1255492499412965,M,13.099999904632568,90,iAF,2,"['GLCptspp', 'TKT1', 'TKT2']",0.7970141048208566,2.397671554237604,0.847154404911573,0.0,0.7970141048208566,2.1254762472817674
0.7970141048208566,2.289880877465687,O,11.00600004196167,90,iAF,3,"['G6PDH2r', 'GLCabcpp', 'RPI']",0.7970141048208566,2.397671554237604,0.8324307257788002,0.0,0.7970141048208566,2.2898146770894527
0.877615582825438,0.0,P,0.6600000858306885,90,iAF,3,"['AKGDH', 'GLCabcpp', 'HEX1']",0.7970141048208566,2.397671554237604,0.8776155828486134,0.0,0.7970141048208566,2.3300050456503203
0.798748029227389,2.102340918868376,M,30.217000007629395,90,iAF,3,"['GND', 'PGI', 'PTAr', 'TALA']",0.7970141048208566,2.397671554237604,0.8383521151760097,0.0,0.7970141048208566,2.134013351518661
