C_Bio,C_Che,Method,Time,Tgt,Strain,K,Strategy,E_Bio,E_Che,ICB_Bio,ICB_Che,ICC_Bio,ICC_Che
0.11729413073439379,2.313502887071743,O,6.371000051498413,30,iJO,2,"['PFL', 'RPI']",0.07245055000931055,13.017483830080796,0.11729413073439189,0.03887878174974719,0.07245055000931055,10.557287797852755
0.24150183202971834,0.08004916325189855,P,0.6549999713897705,30,iJO,2,"['HEX1', 'MDH2']",0.07245055000931055,13.017483830080796,0.24150183603359543,0.08004916457903966,0.07245055000931055,13.017483833298458
0.07245054002646611,2.357417887313531,M,72.12900018692017,30,iJO,2,"['ACALD', 'GLCptspp']",0.07245055000931055,13.017483830080796,0.0791948179616562,0.026250231140842403,0.07245055000931055,2.357411638587067
0.11729413073438817,2.3130814544442164,O,61.18600010871887,30,iJO,3,"['MDH3', 'PFL', 'RPI']",0.07245055000931055,13.017483830080796,0.11729413073439415,2.3130808418514417,0.07245055000931055,10.557287725423706
0.24150183202971834,0.08004916325189855,P,1.2630000114440918,30,iJO,3,"['AKGDH', 'HEX1', 'MDH3']",0.07245055000931055,13.017483830080796,0.2415018320297433,0.08004916325190684,0.07245055000931055,13.01748383330165
0.11251559223082365,9.114028901412887,M,41.98699998855591,30,iJO,3,"['ACALD', 'LDH_D', 'PFL']",0.07245055000931055,13.017483830080796,0.11255689675892364,9.109126625714339,0.07245055000931055,13.016428924311215
0.2400860500268499,0.2503851495034576,O,1.1600000858306885,40,iJO,1,['FUM'],0.09660073334574741,12.002792694918481,0.24008605002682593,0.2503713364099685,0.09660073334574741,9.838782934423572
0.24150183202971853,0.08004916325189862,P,0.48399996757507324,40,iJO,1,['MDH2'],0.09660073334574741,12.002792694918481,0.24150183603359437,0.08004916457903932,0.09660073334574741,12.002792716386743
0.24007782920489182,0.25096164658351994,M,21.70300006866455,40,iJO,1,['FUM'],0.09660073334574741,12.002792694918481,0.24008605002682648,0.25037133640997433,0.09660073334574741,9.83878296954856
0.11729413073444897,2.3130815614200806,O,5.531000137329102,40,iJO,2,"['PFL', 'RPI']",0.09660073334574741,12.002792694918481,0.11729413073439189,0.03887878174974719,0.09660073334574741,7.850459574175791
0.24150183202971837,0.08004916325189855,P,0.5999999046325684,40,iJO,2,"['HEX1', 'MDH2']",0.09660073334574741,12.002792694918481,0.24150183603359543,0.08004916457903966,0.09660073334574741,12.002792716386743
0.11729380860749246,2.3135894850034644,M,36.91700005531311,40,iJO,2,"['PFL', 'RPI']",0.09660073334574741,12.002792694918481,0.11729413073439553,0.038878781749745676,0.09660073334574741,7.850459574038837
0.11255689675892325,9.109126904088894,O,37.382999897003174,40,iJO,3,"['ALCD2x', 'LDH_D', 'PFL']",0.09660073334574741,12.002792694918481,0.11255689675892415,9.109126625714303,0.09660073334574741,11.002703357342916
0.24150183202971837,0.08004916325189855,P,0.6760001182556152,40,iJO,3,"['AKGDH', 'HEX1', 'MDH3']",0.09660073334574741,12.002792694918481,0.2415018320297433,0.08004916325190684,0.09660073334574741,12.002792673457535
0.11255677040726446,9.109334851985738,M,22.028000116348267,40,iJO,3,"['ALCD2x', 'LDH_D', 'PFL']",0.09660073334574741,12.002792694918481,0.11255689675892415,9.109126625714303,0.09660073334574741,11.002703357342916
